 num     #instances         #bytes  class name (module)
1120:             1             16  java.time.format.DateTimeTextProvider$1 (java.base@17.0.2)
1121:             1             16  java.time.temporal.TemporalQueries$1 (java.base@17.0.2)
1122:             1             16  java.time.temporal.TemporalQueries$2 (java.base@17.0.2)
1123:             1             16  java.time.temporal.TemporalQueries$3 (java.base@17.0.2)
1124:             1             16  java.time.temporal.TemporalQueries$4 (java.base@17.0.2)
1125:             1             16  java.time.temporal.TemporalQueries$5 (java.base@17.0.2)
1126:             1             16  java.time.temporal.TemporalQueries$6 (java.base@17.0.2)
1127:             1             16  java.time.temporal.TemporalQueries$7 (java.base@17.0.2)
1128:             1             16  java.util.Collections$EmptyEnumeration (java.base@17.0.2)
1129:             1             16  java.util.Collections$EmptyIterator (java.base@17.0.2)
1130:             1             16  java.util.Collections$EmptyList (java.base@17.0.2)
1131:             1             16  java.util.Collections$EmptySet (java.base@17.0.2)
1132:             1             16  java.util.Collections$UnmodifiableCollection (java.base@17.0.2)
1133:             1             16  java.util.EnumMap$1 (java.base@17.0.2)
1134:             1             16  java.util.Hashtable$KeySet (java.base@17.0.2)
1135:             1             16  java.util.LinkedHashMap$LinkedValues (java.base@17.0.2)
1136:             1             16  java.util.ResourceBundle$1 (java.base@17.0.2)
1137:             1             16  java.util.ResourceBundle$Control (java.base@17.0.2)
1138:             1             16  java.util.Spliterators$EmptySpliterator$OfDouble (java.base@17.0.2)
1139:             1             16  java.util.Spliterators$EmptySpliterator$OfInt (java.base@17.0.2)
1140:             1             16  java.util.Spliterators$EmptySpliterator$OfLong (java.base@17.0.2)
1141:             1             16  java.util.Spliterators$EmptySpliterator$OfRef (java.base@17.0.2)
1142:             1             16  java.util.TreeMap$KeySet (java.base@17.0.2)
1143:             1             16  java.util.WeakHashMap$EntrySet (java.base@17.0.2)
1144:             1             16  java.util.concurrent.ConcurrentSkipListMap$KeySet (java.base@17.0.2)
1145:             1             16  java.util.concurrent.ConcurrentSkipListSet (java.base@17.0.2)
1146:             1             16  java.util.concurrent.SynchronousQueue$TransferStack (java.base@17.0.2)
1147:             1             16  java.util.concurrent.ThreadPoolExecutor$AbortPolicy (java.base@17.0.2)
1148:             1             16  java.util.jar.JavaUtilJarAccessImpl (java.base@17.0.2)
1149:             1             16  java.util.regex.CharPredicates$$Lambda$20/0x800000029 (java.base@17.0.2)
1150:             1             16  java.util.regex.CharPredicates$$Lambda$47/0x800000055 (java.base@17.0.2)
1151:             1             16  java.util.regex.Pattern$$Lambda$91/0x0000000800ce40a8 (java.base@17.0.2)
1152:             1             16  java.util.regex.Pattern$Begin (java.base@17.0.2)
1153:             1             16  java.util.regex.Pattern$LastNode (java.base@17.0.2)
1154:             1             16  java.util.regex.Pattern$Node (java.base@17.0.2)
1155:             1             16  java.util.stream.Collectors$$Lambda$39/0x0000000800c39be0 (java.base@17.0.2)
1156:             1             16  java.util.stream.Collectors$$Lambda$40/0x0000000800c39df8 (java.base@17.0.2)
1157:             1             16  java.util.stream.Collectors$$Lambda$41/0x0000000800c3a020 (java.base@17.0.2)
1158:             1             16  java.util.stream.Collectors$$Lambda$5/0x800000010 (java.base@17.0.2)
1159:             1             16  java.util.stream.Collectors$$Lambda$6/0x800000011 (java.base@17.0.2)
1160:             1             16  java.util.stream.Collectors$$Lambda$7/0x800000016 (java.base@17.0.2)
1161:             1             16  java.util.stream.Collectors$$Lambda$8/0x800000017 (java.base@17.0.2)
1162:             1             16  java.util.stream.FindOps$FindSink$OfRef$$Lambda$11/0x80000001a (java.base@17.0.2)
1163:             1             16  java.util.stream.FindOps$FindSink$OfRef$$Lambda$12/0x80000001b (java.base@17.0.2)
1164:             1             16  java.util.stream.FindOps$FindSink$OfRef$$Lambda$13/0x80000001c (java.base@17.0.2)
1165:             1             16  java.util.stream.FindOps$FindSink$OfRef$$Lambda$14/0x80000001d (java.base@17.0.2)
1166:             1             16  java.util.stream.Nodes$EmptyNode$OfDouble (java.base@17.0.2)
1167:             1             16  java.util.stream.Nodes$EmptyNode$OfInt (java.base@17.0.2)
1168:             1             16  java.util.stream.Nodes$EmptyNode$OfLong (java.base@17.0.2)
1169:             1             16  java.util.stream.Nodes$EmptyNode$OfRef (java.base@17.0.2)
1170:             1             16  java.util.zip.ZipFile$1 (java.base@17.0.2)
1171:             1             16  javax.naming.spi.NamingManager$$Lambda$62/0x0000000800cd5cb0 (java.naming@17.0.2)
1172:             1             16  javax.naming.spi.NamingManager$$Lambda$64/0x0000000800cd9070 (java.naming@17.0.2)
1173:             1             16  jdk.internal.jimage.ImageReaderFactory$1 (java.base@17.0.2)
1174:             1             16  jdk.internal.jimage.ImageStringsReader (java.base@17.0.2)
1175:             1             16  jdk.internal.jimage.decompressor.Decompressor (java.base@17.0.2)
1176:             1             16  jdk.internal.math.FloatingDecimal$1 (java.base@17.0.2)
1177:             1             16  jdk.internal.misc.ScopedMemoryAccess (java.base@17.0.2)
1178:             1             16  jdk.internal.misc.TerminatingThreadLocal$1 (java.base@17.0.2)
1179:             1             16  jdk.internal.misc.Unsafe (java.base@17.0.2)
1180:             1             16  jdk.internal.module.DefaultRoots$$Lambda$1/0x800000002 (java.base@17.0.2)
1181:             1             16  jdk.internal.module.DefaultRoots$$Lambda$16/0x80000001f (java.base@17.0.2)
1182:             1             16  jdk.internal.module.DefaultRoots$$Lambda$2/0x800000004 (java.base@17.0.2)
1183:             1             16  jdk.internal.module.DefaultRoots$$Lambda$4/0x800000007 (java.base@17.0.2)
1184:             1             16  jdk.internal.module.ModulePatcher (java.base@17.0.2)
1185:             1             16  jdk.internal.module.ModuleTarget (java.base@17.0.2)
1186:             1             16  jdk.internal.perf.Perf (java.base@17.0.2)
1187:             1             16  jdk.internal.reflect.ReflectionFactory (java.base@17.0.2)
1188:             1             16  jdk.net.ExtendedSocketOptions$PlatformSocketOptions (jdk.net@17.0.2)
1189:             1             16  jdk.proxy2.$Proxy2 (jdk.proxy2)
1190:             1             16  org.slf4j.helpers.NOPLoggerFactory
1191:             1             16  org.slf4j.helpers.NOPMDCAdapter
1192:             1             16  sun.misc.Unsafe (jdk.unsupported@17.0.2)
1193:             1             16  sun.net.dns.OptionsImpl (java.base@17.0.2)
1194:             1             16  sun.net.dns.ResolverConfigurationImpl (java.base@17.0.2)
1195:             1             16  sun.net.spi.DefaultProxySelector (java.base@17.0.2)
1196:             1             16  sun.net.www.protocol.file.Handler (java.base@17.0.2)
1197:             1             16  sun.net.www.protocol.jar.Handler (java.base@17.0.2)
1198:             1             16  sun.net.www.protocol.jar.JarFileFactory (java.base@17.0.2)
1199:             1             16  sun.net.www.protocol.jrt.Handler (java.base@17.0.2)
1200:             1             16  sun.nio.ch.DefaultSelectorProvider$$Lambda$47/0x0000000800c3ea38 (java.base@17.0.2)
1201:             1             16  sun.nio.ch.Net$1 (java.base@17.0.2)
1202:             1             16  sun.nio.ch.NioSocketImpl$$Lambda$15/0x0000000800c4a718 (java.base@17.0.2)
1203:             1             16  sun.nio.ch.NioSocketImpl$1 (java.base@17.0.2)
1204:             1             16  sun.nio.ch.UnixDomainSocketsUtil$$Lambda$48/0x0000000800cc44b0 (java.base@17.0.2)
1205:             1             16  sun.nio.ch.Util$1 (java.base@17.0.2)
1206:             1             16  sun.nio.ch.WEPollSelectorProvider (java.base@17.0.2)
1207:             1             16  sun.nio.fs.NativeBuffers$1 (java.base@17.0.2)
1208:             1             16  sun.nio.fs.WindowsChannelFactory$1 (java.base@17.0.2)
1209:             1             16  sun.nio.fs.WindowsFileSystemProvider (java.base@17.0.2)
1210:             1             16  sun.security.jca.ProviderConfig$ProviderLoader (java.base@17.0.2)
1211:             1             16  sun.security.provider.AbstractDrbg$$Lambda$27/0x0000000800c6d2c8 (java.base@17.0.2)
1212:             1             16  sun.security.provider.AbstractDrbg$SeederHolder$$Lambda$30/0x0000000800c758d0 (java.base@17.0.2)
1213:             1             16  sun.security.provider.DRBG$$Lambda$26/0x0000000800c6bdb8 (java.base@17.0.2)
1214:             1             16  sun.security.provider.NativeSeedGenerator (java.base@17.0.2)
1215:             1             16  sun.security.util.ByteArrayLexOrder (java.base@17.0.2)
1216:             1             16  sun.security.util.ByteArrayTagOrder (java.base@17.0.2)
1217:             1             16  sun.util.calendar.Gregorian (java.base@17.0.2)
1218:             1             16  sun.util.cldr.CLDRBaseLocaleDataMetaInfo (java.base@17.0.2)
1219:             1             16  sun.util.cldr.CLDRLocaleProviderAdapter$$Lambda$51/0x800000059 (java.base@17.0.2)
1220:             1             16  sun.util.locale.InternalLocaleBuilder$CaseInsensitiveChar (java.base@17.0.2)
1221:             1             16  sun.util.locale.provider.TimeZoneNameUtility$TimeZoneNameGetter (java.base@17.0.2)
1222:             1             16  sun.util.resources.LocaleData$LocaleDataStrategy (java.base@17.0.2)
1223:             1             16  sun.util.resources.cldr.provider.CLDRLocaleDataMetaInfo (jdk.localedata@17.0.2)
Total        102624        6309800
